k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,circuit,5,0000000000010001000110100,0,8,43,1,0,0,0,0,9212,16829,0,37568
5,circuit,5,0000000000010001000110100,0,9,43,1,0,0,0,0,7750,14852,0,34095
5,circuit,5,0000000000010001000110100,0,10,43,1,0,0,0,0,8916,13747,0,27286
5,circuit,5,0000000000010001000110100,0,16,43,1,0,0,0,0,7990,11722,0,22175
5,circuit,5,0000000000010001000110100,1,6,43,1,0,0,0,0,296,7891,0,40644
5,circuit,5,0000000000010001000110100,1,8,43,1,0,0,0,0,81,6187,0,40660
5,circuit,5,0000000000010001000110100,1,9,43,1,0,0,0,0,16,4054,0,36658
5,circuit,5,0000000000010001000110100,1,10,43,1,0,0,0,0,397,6679,0,27194
5,circuit,5,0000000000010001000110100,1,16,43,1,0,0,0,0,567,5607,0,25779
5,circuit,5,0000000000010001000110100,2,6,43,1,0,0,0,0,9987,17280,0,50076
5,circuit,5,0000000000010001000110100,2,8,43,1,0,0,0,0,8925,16898,0,50115
5,circuit,5,0000000000010001000110100,2,9,43,1,0,0,0,0,7443,14887,0,48459
5,circuit,5,0000000000010001000110100,2,10,43,1,0,0,0,0,6670,11358,0,32952
5,circuit,5,0000000000010001000110100,2,16,43,1,0,0,0,0,6851,10902,0,27642
5,circuit,5,0000000000010001000110100,3,0,43,1,0,0,0,0,3337,9312,0,39082
5,circuit,5,0000000000010001000110100,3,6,43,1,0,0,0,0,7495,15170,0,53051
5,circuit,5,0000000000010001000110100,3,8,43,1,0,0,0,0,7494,15580,0,52226
5,circuit,5,0000000000010001000110100,3,9,43,1,0,0,0,0,8392,15194,0,51939
5,circuit,5,0000000000010001000110100,3,10,43,1,0,0,0,0,4744,9198,0,34165
5,circuit,5,0000000000010001000110100,3,16,43,1,0,0,0,0,3624,7624,0,28114
5,circuit,5,0000000000010001000110100,4,0,43,1,0,0,0,0,20900,28439,0,50652
5,circuit,5,0000000000010001000110100,4,6,43,1,0,0,0,0,850,7271,0,42941
5,circuit,5,0000000000010001000110100,4,8,43,1,0,0,0,0,1142,7707,0,42714
5,circuit,5,0000000000010001000110100,4,9,43,1,0,0,0,0,2134,9436,0,44240
5,circuit,5,0000000000010001000110100,4,10,43,1,0,0,0,0,415,4299,0,26655
5,circuit,5,0000000000010001000110100,4,16,43,1,0,0,0,0,329,3946,0,23549
5,circuit,6,0000000001010010110010000,0,3,63,1,16,20197,0,195068,0,0,0,36
5,circuit,6,0000000001010010110010000,0,11,63,1,11416,170724,0,247601,0,0,0,2741
5,circuit,6,0000000001010010110010000,1,0,63,1,1290,71877,0,295987,0,0,0,6242
5,circuit,6,0000000001010010110010000,1,1,63,1,860,43365,0,290091,0,0,0,6549
5,circuit,6,0000000001010010110010000,1,2,63,1,1033,48057,0,292167,0,0,0,6791
5,circuit,6,0000000001010010110010000,1,3,63,1,477,22930,0,150395,0,0,0,7490
5,circuit,6,0000000001010010110010000,1,4,63,1,516,24107,0,156647,0,0,0,8368
5,circuit,6,0000000001010010110010000,1,5,63,1,511,23812,0,156629,0,0,0,7686
5,circuit,6,0000000001010010110010000,1,6,63,1,785,46073,0,338619,0,0,0,8201
5,circuit,6,0000000001010010110010000,1,7,63,1,1075,55720,0,293160,0,0,0,8499
5,circuit,6,0000000001010010110010000,1,8,63,1,808,47889,0,340601,0,0,0,9034
5,circuit,6,0000000001010010110010000,1,9,63,1,960,51253,0,346846,0,0,0,9213
5,circuit,6,0000000001010010110010000,1,13,63,1,1227,60517,0,293346,0,0,0,8618
5,circuit,6,0000000001010010110010000,1,14,63,1,2,24612,0,204519,0,0,0,8502
5,circuit,6,0000000001010010110010000,1,15,63,1,5,27680,0,207451,0,0,0,5268
5,circuit,6,0000000001010010110010000,1,16,63,1,388,17830,0,129567,0,0,0,2396
5,circuit,6,0000000001010010110010000,1,17,63,1,498,22808,0,140795,0,0,0,4405
5,circuit,6,0000000001010010110010000,1,18,63,1,517,23907,0,140756,0,0,0,2157
5,circuit,6,0000000001010010110010000,1,19,63,1,480,21799,0,139701,0,0,0,4393
5,circuit,6,0000000001010010110010000,2,0,63,1,1394,72602,0,293288,0,0,0,7546
5,circuit,6,0000000001010010110010000,2,1,63,1,918,45865,0,290781,0,0,0,18243
5,circuit,6,0000000001010010110010000,2,2,63,1,1188,49851,0,291842,0,0,0,4429
5,circuit,6,0000000001010010110010000,2,3,63,1,404,19329,0,153101,0,0,0,10734
5,circuit,6,0000000001010010110010000,2,4,63,1,426,19833,0,158253,0,0,0,11530
5,circuit,6,0000000001010010110010000,2,5,63,1,400,19265,0,158069,0,0,0,11625
5,circuit,6,0000000001010010110010000,2,6,63,1,722,43366,0,341384,0,0,0,7822
5,circuit,6,0000000001010010110010000,2,7,63,1,1206,60001,0,291764,0,0,0,4509
5,circuit,6,0000000001010010110010000,2,8,63,1,720,43583,0,340132,0,0,0,8232
5,circuit,6,0000000001010010110010000,2,9,63,1,826,43694,0,340487,0,0,0,12632
5,circuit,6,0000000001010010110010000,2,13,63,1,1273,64434,0,293938,0,0,0,1312
5,circuit,6,0000000001010010110010000,2,16,63,1,395,18076,0,130641,0,0,0,1690
5,circuit,6,0000000001010010110010000,2,17,63,1,504,23350,0,140026,0,0,0,2444
5,circuit,6,0000000001010010110010000,2,18,63,1,525,23981,0,139729,0,0,0,1168
5,circuit,6,0000000001010010110010000,2,19,63,1,531,23163,0,139585,0,0,0,4508
5,circuit,6,0000000001010010110010000,3,0,63,1,647,34316,0,291485,0,0,0,3255
5,circuit,6,0000000001010010110010000,3,1,63,1,931,48197,0,288422,0,0,0,14124
5,circuit,6,0000000001010010110010000,3,2,63,1,976,46060,0,286465,0,0,0,7908
5,circuit,6,0000000001010010110010000,3,3,63,1,683,30552,0,156408,0,0,0,5751
5,circuit,6,0000000001010010110010000,3,4,63,1,680,30463,0,155978,0,0,0,9390
5,circuit,6,0000000001010010110010000,3,5,63,1,675,30205,0,155392,0,0,0,5698
5,circuit,6,0000000001010010110010000,3,6,63,1,950,57094,0,351864,0,0,0,7362
5,circuit,6,0000000001010010110010000,3,7,63,1,949,50642,0,284925,0,0,0,11510
5,circuit,6,0000000001010010110010000,3,8,63,1,925,56448,0,350741,0,0,0,8591
5,circuit,6,0000000001010010110010000,3,9,63,1,993,52932,0,349358,0,0,0,7398
5,circuit,6,0000000001010010110010000,3,13,63,1,964,49607,0,284974,0,0,0,12088
5,circuit,6,0000000001010010110010000,3,14,63,1,1,25571,0,201733,0,0,0,7578
5,circuit,6,0000000001010010110010000,3,15,63,1,2,25102,0,201209,0,0,0,5732
5,circuit,6,0000000001010010110010000,3,16,63,1,557,24461,0,140550,0,0,0,2549
5,circuit,6,0000000001010010110010000,3,17,63,1,500,22960,0,137656,0,0,0,3703
5,circuit,6,0000000001010010110010000,3,18,63,1,487,22440,0,137760,0,0,0,3477
5,circuit,6,0000000001010010110010000,3,19,63,1,512,23314,0,137183,0,0,0,3647
5,circuit,6,0000000001010010110010000,4,1,63,1,1355,49841,0,291092,0,0,0,5511
5,circuit,6,0000000001010010110010000,4,2,63,1,908,38577,0,280511,0,0,0,17287
5,circuit,6,0000000001010010110010000,4,3,63,1,988,47732,0,160170,0,0,0,201
5,circuit,6,0000000001010010110010000,4,4,63,1,837,37264,0,159117,0,0,0,3096
5,circuit,6,0000000001010010110010000,4,5,63,1,875,40089,0,160581,0,0,0,1696
5,circuit,6,0000000001010010110010000,4,6,63,1,1596,77420,0,362938,0,0,0,3
5,circuit,6,0000000001010010110010000,4,7,63,1,564,30853,0,283264,0,0,0,15700
5,circuit,6,0000000001010010110010000,4,8,63,1,1596,69444,0,358862,0,0,0,18
5,circuit,6,0000000001010010110010000,4,9,63,1,48,44594,0,354576,0,0,0,138
5,circuit,6,0000000001010010110010000,4,13,63,1,329,24732,0,273588,0,0,0,19425
5,circuit,6,0000000001010010110010000,4,16,63,1,856,40437,0,143088,0,0,0,8
5,circuit,6,0000000001010010110010000,4,17,63,1,495,19804,0,137791,0,0,0,6161
5,circuit,6,0000000001010010110010000,4,18,63,1,427,17036,0,134471,0,0,0,7902
5,circuit,6,0000000001010010110010000,4,19,63,1,558,24601,0,138220,0,0,0,4038
5,circuit,6,0000000001010010110010000,0,1,63,1,0,45815,0,399514,0,0,0,7
5,circuit,6,0000000001010010110010000,0,2,63,1,0,52596,0,420796,0,0,0,29648
5,circuit,6,0000000001010010110010000,0,4,63,1,0,20689,0,229322,0,0,0,1571
5,circuit,6,0000000001010010110010000,0,5,63,1,0,31910,0,227925,0,0,0,243
5,circuit,6,0000000001010010110010000,0,12,63,1,0,132601,0,247743,0,0,0,2663
5,circuit,6,0000000001010010110010000,0,14,63,1,0,146803,0,300372,0,0,0,7366
5,circuit,6,0000000001010010110010000,0,15,63,1,0,18,0,302680,0,0,0,16148
5,circuit,6,0000000001010010110010000,0,19,63,1,0,44095,0,198468,0,0,0,2716
5,circuit,6,0000000001010010110010000,1,10,63,1,0,8287,0,165176,0,0,0,2861
5,circuit,6,0000000001010010110010000,1,11,63,1,0,11357,0,176653,0,0,0,8497
5,circuit,6,0000000001010010110010000,1,12,63,1,0,11568,0,176770,0,0,0,8529
5,circuit,6,0000000001010010110010000,2,10,63,1,0,8826,0,167511,0,0,0,4176
5,circuit,6,0000000001010010110010000,2,11,63,1,0,14649,0,176679,0,0,0,4127
5,circuit,6,0000000001010010110010000,2,12,63,1,0,15127,0,176962,0,0,0,6604
5,circuit,6,0000000001010010110010000,2,14,63,1,0,27104,0,204715,0,0,0,7741
5,circuit,6,0000000001010010110010000,2,15,63,1,0,29349,0,206989,0,0,0,2627
5,circuit,6,0000000001010010110010000,3,10,63,1,0,11710,0,174704,0,0,0,3968
5,circuit,6,0000000001010010110010000,3,11,63,1,0,11869,0,174752,0,0,0,4938
5,circuit,6,0000000001010010110010000,3,12,63,1,0,11505,0,174317,0,0,0,5032
5,circuit,6,0000000001010010110010000,4,10,63,1,0,25381,0,182616,0,0,0,41
5,circuit,6,0000000001010010110010000,4,11,63,1,0,16439,0,173830,0,0,0,10958
5,circuit,6,0000000001010010110010000,4,12,63,1,0,13713,0,173348,0,0,0,11112
5,circuit,6,0000000001010010110010000,4,14,63,1,0,29823,0,201451,0,0,0,9704
5,circuit,6,0000000001010010110010000,4,15,63,1,0,17668,0,191354,0,0,0,19868
5,circuit,6,0000000001010010110010000,0,0,63,1,0,0,0,403699,0,0,0,0
5,circuit,6,0000000001010010110010000,0,6,63,1,0,0,0,4547,0,0,0,1
5,circuit,6,0000000001010010110010000,0,7,63,1,0,0,0,421269,0,0,0,11600
5,circuit,6,0000000001010010110010000,0,8,63,1,0,0,0,4994,0,0,0,0
5,circuit,6,0000000001010010110010000,0,9,63,1,0,0,0,4136,0,0,0,0
5,circuit,6,0000000001010010110010000,0,10,63,1,0,0,0,3597,0,0,0,2
5,circuit,6,0000000001010010110010000,0,13,63,1,0,0,0,421767,0,0,0,37284
5,circuit,6,0000000001010010110010000,0,16,63,1,0,0,0,4714,0,0,0,0
5,circuit,6,0000000001010010110010000,0,17,63,1,0,0,0,198572,0,0,0,11357
5,circuit,6,0000000001010010110010000,0,18,63,1,0,0,0,199092,0,0,0,10316
5,circuit,6,0000000001010010110010000,4,0,63,1,0,0,0,275008,0,0,0,832
5,circuit,5,0000000001010001000010000,0,11,43,1,6,463,0,5507,0,0,0,19735
5,circuit,5,0000000001010001000010000,1,1,43,1,2,220,0,7584,0,0,0,23663
5,circuit,5,0000000001010001000010000,1,7,43,1,2,127,0,6681,0,0,0,26077
5,circuit,5,0000000001010001000010000,1,19,43,1,2,172,0,4261,0,0,0,9101
5,circuit,5,0000000001010001000010000,2,14,43,1,6,290,0,5604,0,0,0,11438
5,circuit,5,0000000001010001000010000,3,2,43,1,3,151,0,7068,0,0,0,26393
5,circuit,5,0000000001010001000010000,3,13,43,1,1,225,0,6708,0,0,0,26851
5,circuit,5,0000000001010001000010000,3,19,43,1,2,84,0,3737,0,0,0,12220
5,circuit,5,0000000001010001000010000,4,2,43,1,1,170,0,7752,0,0,0,19895
5,circuit,5,0000000001010001000010000,4,13,43,1,5,319,0,7624,0,0,0,20884
5,circuit,5,0000000001010001000010000,0,2,43,1,0,99,0,7467,0,0,0,22968
5,circuit,5,0000000001010001000010000,0,3,43,1,0,3,0,1974,0,0,0,14367
5,circuit,5,0000000001010001000010000,0,4,43,1,0,7,0,4305,0,0,0,12927
5,circuit,5,0000000001010001000010000,0,5,43,1,0,23,0,3915,0,0,0,14677
5,circuit,5,0000000001010001000010000,0,12,43,1,0,226,0,5517,0,0,0,20517
5,circuit,5,0000000001010001000010000,0,14,43,1,0,151,0,5676,0,0,0,23841
5,circuit,5,0000000001010001000010000,0,15,43,1,0,39,0,5076,0,0,0,22643
5,circuit,5,0000000001010001000010000,0,19,43,1,0,19,0,3970,0,0,0,16417
5,circuit,5,0000000001010001000010000,1,2,43,1,0,110,0,7097,0,0,0,18894
5,circuit,5,0000000001010001000010000,1,3,43,1,0,23,0,2463,0,0,0,14954
5,circuit,5,0000000001010001000010000,1,4,43,1,0,27,0,3735,0,0,0,16521
5,circuit,5,0000000001010001000010000,1,5,43,1,0,45,0,3532,0,0,0,17239
5,circuit,5,0000000001010001000010000,1,11,43,1,0,12,0,5902,0,0,0,9713
5,circuit,5,0000000001010001000010000,1,12,43,1,0,10,0,5779,0,0,0,11180
5,circuit,5,0000000001010001000010000,1,13,43,1,0,34,0,5734,0,0,0,25189
5,circuit,5,0000000001010001000010000,1,14,43,1,0,102,0,5766,0,0,0,15893
5,circuit,5,0000000001010001000010000,1,15,43,1,0,22,0,4428,0,0,0,14275
5,circuit,5,0000000001010001000010000,1,17,43,1,0,97,0,3664,0,0,0,10580
5,circuit,5,0000000001010001000010000,1,18,43,1,0,29,0,3151,0,0,0,11535
5,circuit,5,0000000001010001000010000,2,2,43,1,0,140,0,7661,0,0,0,19761
5,circuit,5,0000000001010001000010000,2,3,43,1,0,24,0,3785,0,0,0,9244
5,circuit,5,0000000001010001000010000,2,4,43,1,0,91,0,4436,0,0,0,14522
5,circuit,5,0000000001010001000010000,2,5,43,1,0,96,0,4547,0,0,0,9477
5,circuit,5,0000000001010001000010000,2,11,43,1,0,129,0,5452,0,0,0,14293
5,circuit,5,0000000001010001000010000,2,12,43,1,0,32,0,5457,0,0,0,12727
5,circuit,5,0000000001010001000010000,2,13,43,1,0,2,0,6391,0,0,0,16008
5,circuit,5,0000000001010001000010000,2,15,43,1,0,22,0,4819,0,0,0,13185
5,circuit,5,0000000001010001000010000,2,17,43,1,0,3,0,3533,0,0,0,6523
5,circuit,5,0000000001010001000010000,2,19,43,1,0,201,0,4112,0,0,0,7138
5,circuit,5,0000000001010001000010000,3,1,43,1,0,166,0,7066,0,0,0,27258
5,circuit,5,0000000001010001000010000,3,7,43,1,0,174,0,6654,0,0,0,25469
5,circuit,5,0000000001010001000010000,3,11,43,1,0,8,0,4554,0,0,0,11065
5,circuit,5,0000000001010001000010000,3,12,43,1,0,22,0,4380,0,0,0,12339
5,circuit,5,0000000001010001000010000,3,14,43,1,0,67,0,4592,0,0,0,18540
5,circuit,5,0000000001010001000010000,3,15,43,1,0,46,0,4519,0,0,0,20615
5,circuit,5,0000000001010001000010000,3,17,43,1,0,46,0,3457,0,0,0,10624
5,circuit,5,0000000001010001000010000,3,18,43,1,0,41,0,3430,0,0,0,9577
5,circuit,5,0000000001010001000010000,4,1,43,1,0,71,0,5203,0,0,0,19193
5,circuit,5,0000000001010001000010000,4,7,43,1,0,65,0,7700,0,0,0,19455
5,circuit,5,0000000001010001000010000,4,11,43,1,0,81,0,5575,0,0,0,10170
5,circuit,5,0000000001010001000010000,4,12,43,1,0,42,0,5630,0,0,0,11024
5,circuit,5,0000000001010001000010000,4,14,43,1,0,49,0,5327,0,0,0,15906
5,circuit,5,0000000001010001000010000,4,15,43,1,0,127,0,5413,0,0,0,11277
5,circuit,5,0000000001010001000010000,4,17,43,1,0,24,0,3751,0,0,0,10824
5,circuit,5,0000000001010001000010000,4,18,43,1,0,50,0,4101,0,0,0,9332
5,circuit,5,0000000001010001000010000,4,19,43,1,0,32,0,3913,0,0,0,9896
5,circuit,5,0000000001010001000010000,0,0,43,1,0,0,0,648,0,0,0,8545
5,circuit,5,0000000001010001000010000,0,1,43,1,0,0,0,6880,0,0,0,22486
5,circuit,5,0000000001010001000010000,0,7,43,1,0,0,0,6522,0,0,0,19116
5,circuit,5,0000000001010001000010000,0,13,43,1,0,0,0,6596,0,0,0,29444
5,circuit,5,0000000001010001000010000,0,17,43,1,0,0,0,3888,0,0,0,12500
5,circuit,5,0000000001010001000010000,0,18,43,1,0,0,0,3884,0,0,0,10483
5,circuit,5,0000000001010001000010000,1,0,43,1,0,0,0,2048,0,0,0,30664
5,circuit,5,0000000001010001000010000,2,1,43,1,0,0,0,6548,0,0,0,8041
5,circuit,5,0000000001010001000010000,2,7,43,1,0,0,0,6138,0,0,0,20850
5,circuit,5,0000000001010001000010000,2,18,43,1,0,0,0,3342,0,0,0,9146
5,circuit,5,0000000001010001000010000,3,0,43,1,0,0,0,4297,0,0,0,20021
5,circuit,5,0000000001010001000010000,3,3,43,1,0,0,0,3499,0,0,0,7951
5,circuit,5,0000000001010001000010000,3,4,43,1,0,0,0,3996,0,0,0,12203
5,circuit,5,0000000001010001000010000,3,5,43,1,0,0,0,3865,0,0,0,11142
5,circuit,5,0000000001010001000010000,3,10,43,1,0,0,0,3,0,0,0,10746
5,circuit,5,0000000001010001000010000,4,0,43,1,0,0,0,2978,0,0,0,17923
5,circuit,5,0000000001010001000010000,4,3,43,1,0,0,0,815,0,0,0,17425
5,circuit,5,0000000001010001000010000,4,4,43,1,0,0,0,3227,0,0,0,13873
5,circuit,5,0000000001010001000010000,4,5,43,1,0,0,0,2816,0,0,0,14358
5,circuit,5,0000000001010001000010000,0,6,43,1,0,0,0,0,0,0,0,14714
5,circuit,5,0000000001010001000010000,0,8,43,1,0,0,0,0,0,0,0,7985
5,circuit,5,0000000001010001000010000,0,9,43,1,0,0,0,0,0,0,0,2686
5,circuit,5,0000000001010001000010000,0,10,43,1,0,0,0,0,0,0,0,22707
5,circuit,5,0000000001010001000010000,0,16,43,1,0,0,0,0,0,0,0,25982
5,circuit,5,0000000001010001000010000,1,6,43,1,0,0,0,0,0,0,0,21140
5,circuit,5,0000000001010001000010000,1,8,43,1,0,0,0,0,0,0,0,25969
5,circuit,5,0000000001010001000010000,1,9,43,1,0,0,0,0,0,0,0,23100
5,circuit,5,0000000001010001000010000,1,10,43,1,0,0,0,0,0,0,0,9612
5,circuit,5,0000000001010001000010000,1,16,43,1,0,0,0,0,0,0,0,9441
5,circuit,5,0000000001010001000010000,2,0,43,1,0,0,0,0,0,0,0,432
5,circuit,5,0000000001010001000010000,2,6,43,1,0,0,0,0,0,0,0,45213
5,circuit,5,0000000001010001000010000,2,8,43,1,0,0,0,0,0,0,0,42297
5,circuit,5,0000000001010001000010000,2,9,43,1,0,0,0,0,0,0,0,33650
5,circuit,5,0000000001010001000010000,2,10,43,1,0,0,0,0,0,0,0,27615
5,circuit,5,0000000001010001000010000,2,16,43,1,0,0,0,0,0,0,0,23180
5,circuit,5,0000000001010001000010000,3,6,43,1,0,0,0,0,0,0,0,24649
5,circuit,5,0000000001010001000010000,3,8,43,1,0,0,0,0,0,0,0,23600
5,circuit,5,0000000001010001000010000,3,9,43,1,0,0,0,0,0,0,0,24402
5,circuit,5,0000000001010001000010000,3,16,43,1,0,0,0,0,0,0,0,9075
5,circuit,5,0000000001010001000010000,4,6,43,1,0,0,0,0,0,0,0,32733
5,circuit,5,0000000001010001000010000,4,8,43,1,0,0,0,0,0,0,0,29516
5,circuit,5,0000000001010001000010000,4,9,43,1,0,0,0,0,0,0,0,26538
5,circuit,5,0000000001010001000010000,4,10,43,1,0,0,0,0,0,0,0,18313
5,circuit,5,0000000001010001000010000,4,16,43,1,0,0,0,0,0,0,0,16205
5,circuit,5,0000000001010011000010000,0,11,43,1,12,724,0,5758,0,0,0,21747
5,circuit,5,0000000001010011000010000,1,1,43,1,4,351,0,7880,0,0,0,27373
5,circuit,5,0000000001010011000010000,1,2,43,1,1,232,0,7104,0,0,0,24567
5,circuit,5,0000000001010011000010000,1,3,43,1,1,49,0,1862,0,0,0,16815
5,circuit,5,0000000001010011000010000,1,7,43,1,1,199,0,6302,0,0,0,28450
5,circuit,5,0000000001010011000010000,1,19,43,1,5,230,0,3724,0,0,0,16250
5,circuit,5,0000000001010011000010000,2,14,43,1,12,332,0,5538,0,0,0,15827
5,circuit,5,0000000001010011000010000,3,1,43,1,2,401,0,6884,0,0,0,30129
5,circuit,5,0000000001010011000010000,3,2,43,1,4,207,0,6744,0,0,0,30325
5,circuit,5,0000000001010011000010000,3,7,43,1,2,291,0,6648,0,0,0,27630
5,circuit,5,0000000001010011000010000,3,13,43,1,2,297,0,6431,0,0,0,31543
5,circuit,5,0000000001010011000010000,3,19,43,1,2,166,0,3583,0,0,0,17057
5,circuit,5,0000000001010011000010000,4,1,43,1,1,87,0,4051,0,0,0,38178
5,circuit,5,0000000001010011000010000,4,2,43,1,6,305,0,8054,0,0,0,20037
5,circuit,5,0000000001010011000010000,4,13,43,1,5,581,0,7647,0,0,0,20774
5,circuit,5,0000000001010011000010000,0,2,43,1,0,133,0,7053,0,0,0,29937
5,circuit,5,0000000001010011000010000,0,3,43,1,0,8,0,2287,0,0,0,25453
5,circuit,5,0000000001010011000010000,0,4,43,1,0,26,0,4023,0,0,0,19859
5,circuit,5,0000000001010011000010000,0,5,43,1,0,44,0,4115,0,0,0,25135
5,circuit,5,0000000001010011000010000,0,12,43,1,0,322,0,5271,0,0,0,20843
5,circuit,5,0000000001010011000010000,0,13,43,1,0,1,0,6302,0,0,0,31332
5,circuit,5,0000000001010011000010000,0,14,43,1,0,410,0,5653,0,0,0,21993
5,circuit,5,0000000001010011000010000,0,15,43,1,0,60,0,4878,0,0,0,30219
5,circuit,5,0000000001010011000010000,0,17,43,1,0,1,0,3521,0,0,0,11586
5,circuit,5,0000000001010011000010000,0,18,43,1,0,6,0,3525,0,0,0,17072
5,circuit,5,0000000001010011000010000,0,19,43,1,0,46,0,3798,0,0,0,13893
5,circuit,5,0000000001010011000010000,1,4,43,1,0,32,0,3834,0,0,0,15943
5,circuit,5,0000000001010011000010000,1,5,43,1,0,54,0,3434,0,0,0,11900
5,circuit,5,0000000001010011000010000,1,11,43,1,0,45,0,5577,0,0,0,11983
5,circuit,5,0000000001010011000010000,1,12,43,1,0,54,0,5352,0,0,0,13587
5,circuit,5,0000000001010011000010000,1,13,43,1,0,74,0,6182,0,0,0,30292
5,circuit,5,0000000001010011000010000,1,14,43,1,0,141,0,5465,0,0,0,19266
5,circuit,5,0000000001010011000010000,1,15,43,1,0,72,0,4325,0,0,0,25773
5,circuit,5,0000000001010011000010000,1,17,43,1,0,146,0,3413,0,0,0,14046
5,circuit,5,0000000001010011000010000,1,18,43,1,0,102,0,3280,0,0,0,10920
5,circuit,5,0000000001010011000010000,2,2,43,1,0,253,0,7236,0,0,0,20335
5,circuit,5,0000000001010011000010000,2,3,43,1,0,65,0,3838,0,0,0,14124
5,circuit,5,0000000001010011000010000,2,4,43,1,0,207,0,4537,0,0,0,11688
5,circuit,5,0000000001010011000010000,2,5,43,1,0,188,0,4613,0,0,0,11531
5,circuit,5,0000000001010011000010000,2,11,43,1,0,250,0,5708,0,0,0,8455
5,circuit,5,0000000001010011000010000,2,12,43,1,0,119,0,5201,0,0,0,11000
5,circuit,5,0000000001010011000010000,2,15,43,1,0,63,0,4602,0,0,0,17254
5,circuit,5,0000000001010011000010000,2,17,43,1,0,38,0,3499,0,0,0,12057
5,circuit,5,0000000001010011000010000,2,18,43,1,0,26,0,3384,0,0,0,12140
5,circuit,5,0000000001010011000010000,2,19,43,1,0,240,0,3928,0,0,0,12377
5,circuit,5,0000000001010011000010000,3,11,43,1,0,43,0,4221,0,0,0,18132
5,circuit,5,0000000001010011000010000,3,12,43,1,0,43,0,4320,0,0,0,16052
5,circuit,5,0000000001010011000010000,3,14,43,1,0,108,0,4875,0,0,0,27917
5,circuit,5,0000000001010011000010000,3,15,43,1,0,79,0,4452,0,0,0,21991
5,circuit,5,0000000001010011000010000,3,17,43,1,0,60,0,3450,0,0,0,13771
5,circuit,5,0000000001010011000010000,3,18,43,1,0,86,0,3371,0,0,0,14339
5,circuit,5,0000000001010011000010000,4,7,43,1,0,151,0,7553,0,0,0,20745
5,circuit,5,0000000001010011000010000,4,11,43,1,0,72,0,5630,0,0,0,17408
5,circuit,5,0000000001010011000010000,4,12,43,1,0,75,0,5701,0,0,0,16185
5,circuit,5,0000000001010011000010000,4,14,43,1,0,77,0,5264,0,0,0,15433
5,circuit,5,0000000001010011000010000,4,15,43,1,0,235,0,5190,0,0,0,18035
5,circuit,5,0000000001010011000010000,4,17,43,1,0,42,0,4023,0,0,0,10385
5,circuit,5,0000000001010011000010000,4,18,43,1,0,74,0,4002,0,0,0,10228
5,circuit,5,0000000001010011000010000,4,19,43,1,0,82,0,4039,0,0,0,10340
5,circuit,5,0000000001010011000010000,0,0,43,1,0,0,0,883,0,0,0,12376
5,circuit,5,0000000001010011000010000,0,1,43,1,0,0,0,6774,0,0,0,18644
5,circuit,5,0000000001010011000010000,0,7,43,1,0,0,0,6166,0,0,0,24359
5,circuit,5,0000000001010011000010000,1,0,43,1,0,0,0,2273,0,0,0,37453
5,circuit,5,0000000001010011000010000,2,1,43,1,0,0,0,6072,0,0,0,17668
5,circuit,5,0000000001010011000010000,2,7,43,1,0,0,0,5800,0,0,0,29436
5,circuit,5,0000000001010011000010000,2,13,43,1,0,0,0,6051,0,0,0,29674
5,circuit,5,0000000001010011000010000,3,0,43,1,0,0,0,3919,0,0,0,22496
5,circuit,5,0000000001010011000010000,3,3,43,1,0,0,0,3514,0,0,0,14568
5,circuit,5,0000000001010011000010000,3,4,43,1,0,0,0,4028,0,0,0,13481
5,circuit,5,0000000001010011000010000,3,5,43,1,0,0,0,3566,0,0,0,16173
5,circuit,5,0000000001010011000010000,3,9,43,1,0,0,0,1,0,0,0,29922
5,circuit,5,0000000001010011000010000,4,0,43,1,0,0,0,2659,0,0,0,25239
5,circuit,5,0000000001010011000010000,4,3,43,1,0,0,0,290,0,0,0,23943
5,circuit,5,0000000001010011000010000,4,4,43,1,0,0,0,3326,0,0,0,19796
5,circuit,5,0000000001010011000010000,4,5,43,1,0,0,0,2578,0,0,0,20045
5,circuit,5,0000000001010011000010000,0,6,43,1,0,0,0,0,0,0,0,19560
5,circuit,5,0000000001010011000010000,0,8,43,1,0,0,0,0,0,0,0,16302
5,circuit,5,0000000001010011000010000,0,9,43,1,0,0,0,0,0,0,0,12370
