k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,toxicity,0000000001010011100010000,2,6,2,2,False,0.04108343593254436,7,0.029597487584956002,417397,7,0.03112653077814455,2194802,7,0.03508260011792561,2473753,5,0.03228243458914229,455261,5,-0.12527466767411807,-0.1726108863707421
5,toxicity,0000000001010101000010000,6,5,2,2,False,-0.08903186991746966,54,0.1936612844565202,2731098,54,0.24376444952642914,17188382,54,0.40188391100507814,28337738,52,0.41963839299548017,5917924,49,-1.1156111088157388,-0.7212910823453824
5,toxicity,0000000001010101000010010,1,6,2,2,False,0.00529165897638346,8,0.0192444616171931,271394,8,0.02915945438650604,2056099,8,0.05687973527662882,4010718,8,0.05760437008156817,812362,7,-1.5817349531304432,-0.9639510254322239
5,toxicity,0000000001010101000110000,1,6,2,2,False,0.1177007558014303,8,0.02884584497995277,406797,8,0.040512104427118126,2856600,8,0.05340575725227197,3765760,8,0.051032881763627094,719688,8,-0.8230635864102928,-0.39864224715220964
5,toxicity,0000000001010101100010000,1,6,2,2,False,0.08694514943941486,10,0.027902178962275127,393489,10,0.03211407536950419,2264436,10,0.053639376239997344,3782233,9,0.047485267971769704,669658,7,-0.7671022044098379,-0.7400867016948336
5,toxicity,0000000001010111000010000,2,6,2,3,False,0.07033815380172802,4,0.014039903854983465,197997,4,0.016157927942714187,1139332,4,0.023045372202571104,1624981,3,0.023601452713456546,332838,3,-0.749342606766247,-0.5122348667284398
5,toxicity,0000000001010111000010010,1,7,2,3,False,-0.04099622694019938,1,0.00021599088441885298,3046,1,0.001086747199518881,76629,1,0.014775716695346318,1041869,1,0.018074677447592922,254897,1,-6.386855664679032,-3.7651398269491545
5,toxicity,0000000001100001000000110,1,5,2,2,False,-0.06464066015368439,15,0.05295903611621444,746852,15,0.07177343446052409,5060907,15,0.0927680535727637,6541284,15,0.0954534312048336,1346126,14,-0.8499201936828906,-0.3701781142931262
5,toxicity,0000000001100001010000110,1,6,2,2,False,0.11985757975777166,9,0.02791203540775583,393628,9,0.031939963801188104,2252159,9,0.055966659863120514,3946335,7,0.055419003112724415,781543,7,-0.9894934268136211,-0.809204971373711
5,toxicity,0000000011000111000010000,1,6,2,2,False,0.09618410127981947,4,0.031188275339733593,439831,4,0.03266339828936696,2303170,4,0.015739478338571762,1109826,4,0.01182185745626802,166717,4,1.399547045952679,1.0532871705603313
5,toxicity,0000000011010011000010000,1,6,2,2,False,0.10025486465625383,21,0.05566714769429731,785043,21,0.08571309564766603,6043824,21,0.16161260381317016,11395668,21,0.16082050215859856,2267961,20,-1.5305532712696854,-0.9149521671181017
5,toxicity,0000000011010011000010010,1,7,2,2,False,-0.04099622694019938,1,0.00021599088441885298,3046,1,0.001086747199518881,76629,1,0.014775716695346318,1041869,1,0.018074677447592922,254897,1,-6.386855664679032,-3.7651398269491545
5,toxicity,0000000001000100100010000,6,4,1,1,True,0.04729676044143994,161,0.7631980464099599,10762960,161,0.8286954045820599,58433185,161,0.9401273804233273,66290495,154,0.9505742163570736,13405413,134,-0.3167417916829351,-0.18201432279352403
